Mean Power,Peak Power,Energy,Hamming Distance,Label,Predicted Label
0.056170014,0.16181,3.532652348,4,Attack,Attack
0.055830106,0.079652,3.288177519,0,Normal,Normal
0.055355228,0.158097,3.414955092,7,Attack,Attack
0.055667755,0.077671,3.276297374,0,Normal,Normal
0.057524097,0.168983,3.879859143,10,Attack,Attack
0.05163942,0.078517,2.84735827,0,Normal,Normal
0.055248682,0.1665,3.467976502,9,Attack,Attack
0.053245206,0.072994,2.980165005,0,Normal,Normal
0.056204666,0.160422,3.521507514,8,Attack,Attack
0.053431204,0.079616,3.019534142,0,Normal,Normal
0.056672068,0.171804,3.775662295,8,Attack,Attack
0.050922032,0.0713,2.74728857,0,Normal,Normal
0.054339287,0.154012,3.342297587,11,Attack,Attack
0.052227503,0.071892,2.861805136,0,Normal,Normal
0.055286313,0.163679,3.503684649,9,Attack,Attack
0.055106928,0.077619,3.19271389,0,Normal,Normal
0.054247431,0.148068,3.271018367,10,Attack,Attack
0.052292109,0.077825,2.886182649,0,Normal,Normal
0.058815982,0.157155,3.960411602,7,Attack,Attack
0.054176234,0.077474,3.131198955,0,Normal,Normal
0.056079436,0.155231,3.607686503,9,Attack,Attack
0.055123869,0.075194,3.201051703,0,Normal,Normal
0.056324346,0.17047,3.712427723,10,Attack,Attack
0.050635391,0.080094,2.711443931,0,Normal,Normal
0.05518606,0.16932,3.545860101,7,Attack,Attack
0.051667108,0.072024,2.801349454,0,Normal,Normal
0.055169471,0.161492,3.43440144,8,Attack,Attack
0.051441101,0.073333,2.805083723,0,Normal,Normal
0.056570523,0.168501,3.733289493,8,Attack,Attack
0.050719377,0.077024,2.726443235,0,Normal,Normal
0.054708763,0.167305,3.430054441,8,Attack,Attack
0.053548264,0.073011,3.019542326,0,Normal,Normal
0.055857753,0.156085,3.526138822,9,Attack,Attack
0.053316396,0.072788,3.004873176,0,Normal,Normal
0.053523271,0.162438,3.21742342,6,Attack,Attack
0.052483539,0.079149,2.928263644,0,Normal,Normal
0.054235385,0.157311,3.294954706,10,Attack,Attack
0.05263071,0.077383,2.937933809,0,Normal,Normal
0.05458827,0.167215,3.422500874,7,Attack,Attack
0.051388723,0.079145,2.815742162,0,Normal,Normal
0.057345451,0.167273,3.713911674,10,Attack,Attack
0.051169425,0.079226,2.775633525,0,Normal,Normal
0.054455866,0.161084,3.40054638,10,Attack,Attack
0.05322093,0.076392,2.994939492,0,Normal,Normal
0.053679988,0.166236,3.378654937,7,Attack,Attack
0.052532162,0.078493,2.90776142,0,Normal,Normal
0.058731716,0.165629,3.962223882,9,Attack,Attack
0.050657908,0.07481,2.716687968,0,Normal,Normal
0.056705472,0.165379,3.651849648,7,Attack,Attack
0.052584561,0.077615,2.92434076,0,Normal,Normal
0.052143854,0.159438,3.108903659,9,Attack,Attack
0.053821584,0.072111,3.052248475,0,Normal,Normal
0.05761239,0.160016,3.781664297,12,Attack,Attack
0.050024046,0.06927,2.655586086,0,Normal,Normal
0.056735499,0.165093,3.70854615,8,Attack,Attack
0.054245358,0.075185,3.09668009,0,Normal,Normal
0.054816592,0.156102,3.39122819,6,Attack,Attack
0.052666196,0.074853,2.945678656,0,Normal,Normal
0.053689634,0.156919,3.192060971,5,Attack,Attack
0.052792947,0.071362,2.922310026,0,Normal,Normal
0.054379558,0.164547,3.341252067,8,Attack,Attack
0.052769086,0.07646,2.960731483,0,Normal,Normal
0.052436695,0.172327,3.096938293,8,Attack,Attack
0.050690517,0.075169,2.705905779,0,Normal,Normal
0.05457534,0.164294,3.367091096,12,Attack,Attack
0.053047954,0.076169,2.991047558,0,Normal,Normal
0.054762179,0.16366,3.433314965,10,Attack,Attack
0.052222521,0.080652,2.888154622,0,Normal,Normal
0.053071331,0.160637,3.201045673,8,Attack,Attack
0.052624528,0.076115,2.917065084,0,Normal,Normal
0.057179414,0.171041,3.654602814,7,Attack,Attack
0.050958461,0.072498,2.733815134,0,Normal,Normal
0.055902617,0.170891,3.531504725,9,Attack,Attack
0.051225298,0.069027,2.762413759,0,Normal,Normal
0.055824831,0.170201,3.597373602,12,Attack,Attack
0.051499456,0.076897,2.818163929,0,Normal,Normal
0.057818902,0.163961,3.719943708,10,Attack,Attack
0.050548479,0.072229,2.685059598,0,Normal,Normal
0.053251846,0.164294,3.333362805,8,Attack,Attack
0.05440318,0.073854,3.108172344,0,Normal,Normal
0.059197905,0.163945,4.013520765,9,Attack,Attack
0.055217521,0.076269,3.215013607,0,Normal,Normal
0.05319256,0.146476,3.154761462,9,Attack,Attack
0.051423515,0.070525,2.786389639,0,Normal,Normal
0.05955993,0.16445,4.077480894,10,Attack,Attack
0.053974684,0.073663,3.07390636,0,Normal,Normal
0.055022444,0.154869,3.525348058,11,Attack,Attack
0.051986181,0.076511,2.852663357,0,Normal,Normal
0.057295082,0.162904,3.724785593,8,Attack,Attack
0.05105402,0.075146,2.784073002,0,Normal,Normal
0.05550965,0.154977,3.553623847,7,Attack,Attack
0.054484026,0.074256,3.139652841,0,Normal,Normal
0.055112955,0.166694,3.591878719,8,Attack,Attack
0.054014732,0.075609,3.097317167,0,Normal,Normal
0.056681373,0.163177,3.715673358,10,Attack,Attack
0.052571629,0.075364,2.966386623,0,Normal,Normal
0.055469606,0.162074,3.364712804,10,Attack,Attack
0.056178889,0.07888,3.326952409,0,Normal,Normal
0.053565659,0.160835,3.253544144,5,Attack,Attack
0.051750136,0.079248,2.833959182,0,Normal,Normal
0.056044587,0.159242,3.682144051,7,Attack,Attack
0.054302153,0.078276,3.126003497,0,Normal,Normal
0.054668248,0.156988,3.412367526,7,Attack,Attack
0.05266897,0.068148,2.901809168,0,Normal,Normal
0.053918759,0.159092,3.382017389,10,Attack,Attack
0.051019598,0.075682,2.7431699,0,Normal,Normal
0.055872354,0.158911,3.626459237,7,Attack,Attack
0.050932424,0.079076,2.746451499,0,Normal,Normal
0.055477021,0.158848,3.508832654,5,Attack,Attack
0.052680886,0.071209,2.910487522,0,Normal,Normal
0.055485723,0.162127,3.467807998,9,Attack,Attack
0.054222384,0.076997,3.094518289,0,Normal,Normal
0.053997008,0.157439,3.390888347,7,Attack,Attack
0.056548898,0.07833,3.366019698,0,Normal,Normal
0.054766919,0.156942,3.429373069,9,Attack,Attack
0.050909765,0.072777,2.741479813,0,Normal,Normal
0.056507076,0.172699,3.722172965,8,Attack,Attack
0.053941216,0.075624,3.086627278,0,Normal,Normal
0.054176696,0.164228,3.220484339,8,Attack,Attack
0.050695783,0.072267,2.718956737,0,Normal,Normal
0.055116964,0.167519,3.450194634,6,Attack,Attack
0.052670441,0.076633,2.928527362,0,Normal,Normal
0.052906987,0.155542,3.126378419,10,Attack,Attack
0.051487128,0.077607,2.831071041,0,Normal,Normal
0.055675092,0.158244,3.544313446,7,Attack,Attack
0.054218584,0.075635,3.094755909,0,Normal,Normal
0.059239553,0.164986,4.029976488,9,Attack,Attack
0.054005729,0.07857,3.077825712,0,Normal,Normal
0.054796235,0.160082,3.354764999,6,Attack,Attack
0.050607539,0.075665,2.714020454,0,Normal,Normal
0.054956459,0.167065,3.417350822,7,Attack,Attack
0.054657333,0.080179,3.157854991,0,Normal,Normal
0.054930806,0.165856,3.451970546,7,Attack,Attack
0.051194521,0.07405,2.782700599,0,Normal,Normal
0.058017751,0.173938,3.813874761,10,Attack,Attack
0.051655642,0.081254,2.827296267,0,Normal,Normal
0.054345391,0.164031,3.398413963,9,Attack,Attack
0.051004956,0.076308,2.765933929,0,Normal,Normal
0.055245771,0.157892,3.504711736,12,Attack,Attack
0.05091002,0.072882,2.748577157,0,Normal,Normal
0.056314961,0.158268,3.610081353,9,Attack,Attack
0.052214393,0.07617,2.913980303,0,Normal,Normal
0.05189289,0.154792,2.996711011,7,Attack,Attack
0.05291349,0.073825,2.937842903,0,Normal,Normal
0.054974122,0.15748,3.534173111,6,Attack,Attack
0.051450527,0.071606,2.801762075,0,Normal,Normal
0.056863621,0.172105,3.707616756,9,Attack,Attack
0.052725086,0.06737,2.920009065,0,Normal,Normal
0.055856331,0.157024,3.536882941,9,Attack,Attack
0.053516186,0.070945,2.997394408,0,Normal,Normal
0.057230955,0.163058,3.707230395,5,Attack,Attack
0.053492052,0.073949,3.017742753,0,Normal,Normal
0.057056813,0.167207,3.778326949,6,Attack,Attack
0.050836251,0.074196,2.73179754,0,Normal,Normal
0.054306162,0.163612,3.402985042,9,Attack,Attack
0.054458551,0.075571,3.129462229,0,Normal,Normal
0.054657295,0.170237,3.387813603,8,Attack,Attack
0.054352512,0.079615,3.131110065,0,Normal,Normal
0.05527099,0.162552,3.495634251,6,Attack,Attack
0.050926446,0.074172,2.739249363,0,Normal,Normal
0.05510793,0.167146,3.549922036,9,Attack,Attack
0.052401769,0.074632,2.894564913,0,Normal,Normal
0.053856895,0.170204,3.252732415,7,Attack,Attack
0.055876723,0.07588,3.283911783,0,Normal,Normal
0.055874169,0.171532,3.708157965,9,Attack,Attack
0.053970681,0.076347,3.079364139,0,Normal,Normal
0.058792881,0.162356,3.935055628,10,Attack,Attack
0.05445238,0.080864,3.151731597,0,Normal,Normal
0.054435551,0.15305,3.572781817,7,Attack,Attack
0.052551038,0.077086,2.92247753,0,Normal,Normal
0.056232315,0.165334,3.652229719,7,Attack,Attack
0.052721569,0.077071,2.960107668,0,Normal,Normal
0.055974794,0.159503,3.592154203,8,Attack,Attack
0.05084939,0.074394,2.719291967,0,Normal,Normal
0.056729353,0.163217,3.719463575,9,Attack,Attack
0.055770024,0.078628,3.284170035,0,Normal,Normal
0.056681309,0.159911,3.67481091,7,Attack,Attack
0.053912878,0.077599,3.06183363,0,Normal,Normal
0.056266286,0.161228,3.615705181,10,Attack,Attack
0.052667008,0.079504,2.955720421,0,Normal,Normal
0.05446458,0.161159,3.276179904,7,Attack,Attack
0.052786966,0.0687,2.917362364,0,Normal,Normal
0.057040858,0.167418,3.789152237,10,Attack,Attack
0.052942997,0.070893,2.937804663,0,Normal,Normal
0.05820892,0.165444,3.852970687,10,Attack,Attack
0.053842697,0.074742,3.057516763,0,Normal,Normal
0.054609268,0.158779,3.434034737,5,Attack,Attack
0.053573107,0.077696,3.026520007,0,Normal,Normal
0.057227757,0.159052,3.792069022,7,Attack,Attack
0.052204495,0.071412,2.863107327,0,Normal,Normal
0.054830114,0.163019,3.444097953,7,Attack,Attack
0.051737403,0.073925,2.839812612,0,Normal,Normal
0.052499405,0.148381,3.082542209,7,Attack,Attack
0.050265594,0.074342,2.656758596,0,Normal,Normal
0.056216511,0.153578,3.616378928,8,Attack,Attack
0.050793513,0.07429,2.746844248,0,Normal,Normal
0.056819988,0.159474,3.707775363,9,Attack,Attack
0.048992616,0.069546,2.524543762,0,Normal,Normal
0.056993366,0.165637,3.736439769,7,Attack,Attack
0.057027762,0.076293,3.422391591,0,Normal,Normal
0.053595626,0.159588,3.286405167,9,Attack,Attack
0.05219754,0.077344,2.868629092,0,Normal,Normal
0.059105768,0.171733,4.018589638,7,Attack,Attack
0.054039849,0.07795,3.118366147,0,Normal,Normal
0.054852636,0.161573,3.516560615,8,Attack,Attack
0.054506565,0.078038,3.142068201,0,Normal,Normal
0.059320169,0.162966,3.962799123,10,Attack,Attack
0.05262951,0.077657,2.939121067,0,Normal,Normal
0.055509143,0.167219,3.532975966,11,Attack,Attack
0.05022081,0.070679,2.660317201,0,Normal,Normal
0.055255787,0.159251,3.463401994,10,Attack,Attack
0.052948345,0.070263,2.938597094,0,Normal,Normal
0.053256773,0.139632,3.076153108,10,Attack,Attack
0.052401745,0.075165,2.889005433,0,Normal,Normal
0.052565089,0.152395,3.053414588,10,Attack,Attack
0.051925672,0.066369,2.808583542,0,Normal,Normal
0.053367052,0.162903,3.234900798,7,Attack,Attack
0.05570312,0.078652,3.277942529,0,Normal,Normal
0.054734072,0.161253,3.308096503,9,Attack,Attack
0.052420885,0.075494,2.907384367,0,Normal,Normal
0.05731626,0.167418,3.729009968,9,Attack,Attack
0.051848637,0.070996,2.818450829,0,Normal,Normal
0.056555156,0.170194,3.683848303,9,Attack,Attack
0.049861367,0.078055,2.651494637,0,Normal,Normal
0.055797498,0.162437,3.494989552,6,Attack,Attack
0.05405332,0.075793,3.079028809,0,Normal,Normal
0.057459957,0.162567,3.869434761,7,Attack,Attack
0.051605917,0.070124,2.798568577,0,Normal,Normal
0.055297228,0.168076,3.602926415,9,Attack,Attack
0.052762225,0.075935,2.964368375,0,Normal,Normal
0.053984552,0.155113,3.298660831,8,Attack,Attack
0.053584492,0.077497,3.036511248,0,Normal,Normal
0.058721458,0.15942,3.862663887,8,Attack,Attack
0.052629834,0.070552,2.910267605,0,Normal,Normal
0.056614418,0.164592,3.561289585,7,Attack,Attack
0.053866872,0.076283,3.069708317,0,Normal,Normal
0.054589951,0.170734,3.299045291,10,Attack,Attack
0.05368088,0.075728,3.028812944,0,Normal,Normal
0.056232779,0.162413,3.64411186,8,Attack,Attack
0.054156339,0.078168,3.096613117,0,Normal,Normal
0.055915761,0.157499,3.588680475,11,Attack,Attack
0.054848283,0.076968,3.171639253,0,Normal,Normal
0.057155251,0.156978,3.763366489,11,Attack,Attack
0.051627105,0.069179,2.798654933,0,Normal,Normal
0.054163532,0.158156,3.294011641,6,Attack,Attack
0.052920785,0.079217,2.962364529,0,Normal,Normal
0.050964345,0.157774,3.061546862,10,Attack,Attack
0.051894438,0.080378,2.860944446,0,Normal,Normal
0.056308976,0.166296,3.616425557,9,Attack,Attack
0.050356849,0.073427,2.687958917,0,Normal,Normal
0.054802387,0.157146,3.387702696,9,Attack,Attack
0.050775931,0.075554,2.745844337,0,Normal,Normal
0.057151917,0.162369,3.777414275,9,Attack,Attack
0.050297842,0.074014,2.664376684,0,Normal,Normal
0.05338816,0.15418,3.258677858,9,Attack,Attack
0.055907619,0.076275,3.293697109,0,Normal,Normal
0.055752869,0.158655,3.561830997,9,Attack,Attack
0.054451099,0.079638,3.166623454,0,Normal,Normal
0.05349675,0.169777,3.270467795,5,Attack,Attack
0.050456527,0.072736,2.694787147,0,Normal,Normal
0.054624427,0.162176,3.318524958,7,Attack,Attack
0.053294767,0.072978,2.983645895,0,Normal,Normal
0.054745661,0.165397,3.408708518,9,Attack,Attack
0.051198905,0.075422,2.770547919,0,Normal,Normal
0.057768918,0.172159,3.899786538,6,Attack,Attack
0.051837776,0.080477,2.877908953,0,Normal,Normal
0.056203829,0.165684,3.611450248,7,Attack,Attack
0.052769498,0.074073,2.942240867,0,Normal,Normal
0.058225187,0.167737,3.668326231,7,Attack,Attack
0.050815,0.07122,2.727131025,0,Normal,Normal
0.059102712,0.169167,3.915957021,13,Attack,Attack
0.052192669,0.076937,2.875850636,0,Normal,Normal
0.055128062,0.162393,3.422301303,9,Attack,Attack
0.051098143,0.078629,2.765389342,0,Normal,Normal
0.055223288,0.160289,3.579234465,9,Attack,Attack
0.051348999,0.080738,2.811598519,0,Normal,Normal
0.057224708,0.168921,3.697056845,11,Attack,Attack
0.054825434,0.07707,3.182750429,0,Normal,Normal
0.05744001,0.173956,3.653493745,10,Attack,Attack
0.053779726,0.076287,3.062699733,0,Normal,Normal
0.05493421,0.168801,3.501994748,8,Attack,Attack
0.050618463,0.066781,2.68271208,0,Normal,Normal
0.051569228,0.15706,3.03817913,12,Attack,Attack
0.052131225,0.075131,2.874177256,0,Normal,Normal
0.05604438,0.171439,3.659411862,9,Attack,Attack
0.052282374,0.073701,2.873367736,0,Normal,Normal
0.054523272,0.16314,3.509276221,8,Attack,Attack
0.049604418,0.078011,2.61950957,0,Normal,Normal
0.051206359,0.156824,2.994723554,9,Attack,Attack
0.053606078,0.077923,3.049833952,0,Normal,Normal
0.054400935,0.161705,3.472282694,7,Attack,Attack
0.056666309,0.078287,3.369950151,0,Normal,Normal
0.056421262,0.16452,3.673508661,8,Attack,Attack
0.051145428,0.073175,2.767110384,0,Normal,Normal
0.055883554,0.167489,3.611742045,11,Attack,Attack
0.052861739,0.076918,2.963497847,0,Normal,Normal
0.054379947,0.158245,3.380786398,10,Attack,Attack
0.052232039,0.072977,2.887939788,0,Normal,Normal
0.057103397,0.162783,3.677870147,8,Attack,Attack
0.054134135,0.07959,3.091581282,0,Normal,Normal
0.05538499,0.168601,3.538120995,9,Attack,Attack
0.053827732,0.075978,3.041315318,0,Normal,Normal
0.050845,0.154949,2.949911359,10,Attack,Attack
0.053253369,0.074853,2.976472156,0,Normal,Normal
0.055510223,0.161853,3.497220731,6,Attack,Attack
0.052032956,0.075864,2.843099784,0,Normal,Normal
0.058687208,0.168193,3.841278733,11,Attack,Attack
0.052384238,0.075959,2.895751502,0,Normal,Normal
0.058254909,0.166076,3.942216985,7,Attack,Attack
0.053437344,0.075617,2.99526468,0,Normal,Normal
0.056932571,0.171832,3.757296829,8,Attack,Attack
0.057195566,0.07376,3.422558456,0,Normal,Normal
0.054447146,0.160777,3.366238944,9,Attack,Attack
0.052075437,0.076234,2.857715662,0,Normal,Normal
0.055138922,0.160612,3.439034799,9,Attack,Attack
0.055499723,0.076776,3.235624704,0,Normal,Normal
0.053756195,0.15776,3.368400543,7,Attack,Attack
0.051905564,0.073656,2.841669939,0,Normal,Normal
0.06041691,0.173321,4.154527177,7,Attack,Attack
0.055044677,0.075759,3.202047558,0,Normal,Normal
0.055638316,0.16824,3.554655828,8,Attack,Attack
0.05401539,0.076541,3.075298002,0,Normal,Normal
0.059476426,0.166734,4.12236473,7,Attack,Attack
0.053567863,0.077223,3.024710006,0,Normal,Normal
0.054135623,0.150004,3.263962795,8,Attack,Attack
0.054697712,0.077638,3.181349945,0,Normal,Normal
0.055267565,0.165358,3.560928477,9,Attack,Attack
0.052623313,0.076916,2.937376214,0,Normal,Normal
0.056429455,0.164017,3.673963872,10,Attack,Attack
0.054097166,0.078458,3.097585213,0,Normal,Normal
0.054314284,0.168402,3.296007831,8,Attack,Attack
0.053118506,0.073996,2.978945974,0,Normal,Normal
0.057860954,0.165841,3.853394127,7,Attack,Attack
0.054092283,0.072928,3.077903964,0,Normal,Normal
0.053930746,0.175699,3.301823594,8,Attack,Attack
0.054849796,0.07477,3.17286051,0,Normal,Normal
0.054110648,0.162492,3.326617471,7,Attack,Attack
0.0498888,0.075907,2.664766766,0,Normal,Normal
0.056866979,0.159212,3.659251819,10,Attack,Attack
0.051470355,0.080532,2.822741637,0,Normal,Normal
0.056866955,0.166591,3.681951098,5,Attack,Attack
0.05291572,0.073021,2.939312391,0,Normal,Normal
0.056400699,0.171717,3.621771766,6,Attack,Attack
0.052766283,0.07776,2.940286691,0,Normal,Normal
0.055077964,0.154613,3.444552318,10,Attack,Attack
0.053081947,0.073787,2.968916518,0,Normal,Normal
0.057707566,0.16987,3.865869538,7,Attack,Attack
0.052211493,0.073457,2.884490103,0,Normal,Normal
0.05326154,0.147199,3.152528491,6,Attack,Attack
0.050881911,0.075368,2.726370567,0,Normal,Normal
0.058200537,0.16392,3.912737281,10,Attack,Attack
0.052815773,0.074904,2.9560648,0,Normal,Normal
0.056924613,0.173412,3.763467277,8,Attack,Attack
0.052756966,0.078077,2.972830079,0,Normal,Normal
0.056532393,0.14935,3.525431327,7,Attack,Attack
0.057003076,0.079965,3.424953199,0,Normal,Normal
0.054977304,0.168909,3.3500728,9,Attack,Attack
0.052332354,0.071047,2.882553078,0,Normal,Normal
0.053860957,0.154391,3.32990784,8,Attack,Attack
0.049474187,0.07359,2.594186495,0,Normal,Normal
0.056463787,0.161995,3.678420599,8,Attack,Attack
0.053083545,0.074011,2.980993164,0,Normal,Normal
0.058074988,0.167202,3.902836623,10,Attack,Attack
0.05544986,0.078223,3.245420632,0,Normal,Normal
0.053424352,0.164396,3.279998136,8,Attack,Attack
0.048999955,0.07436,2.52991515,0,Normal,Normal
0.055439161,0.161444,3.551419809,8,Attack,Attack
0.053119637,0.075902,2.967718109,0,Normal,Normal
0.056223581,0.16247,3.652427417,8,Attack,Attack
0.050293574,0.071735,2.666640644,0,Normal,Normal
0.0518543,0.160536,3.08322472,7,Attack,Attack
0.053111704,0.077395,2.996209414,0,Normal,Normal
0.055293496,0.16265,3.434373397,10,Attack,Attack
0.052348323,0.080194,2.910193093,0,Normal,Normal
0.057973511,0.16541,3.79297289,10,Attack,Attack
0.052907213,0.075127,2.939954036,0,Normal,Normal
0.053730038,0.16384,3.295662671,9,Attack,Attack
0.050204773,0.070107,2.638576506,0,Normal,Normal
0.056275842,0.158638,3.696608089,8,Attack,Attack
0.051692983,0.078221,2.823692092,0,Normal,Normal
0.052367533,0.16688,3.086378487,9,Attack,Attack
0.05278783,0.072422,2.935184208,0,Normal,Normal
0.056382883,0.168687,3.637933153,8,Attack,Attack
0.053559234,0.074245,3.017111252,0,Normal,Normal
0.055023328,0.170802,3.538348157,12,Attack,Attack
0.051602611,0.077324,2.824402215,0,Normal,Normal
0.058580351,0.170602,3.949217554,10,Attack,Attack
0.052246755,0.076377,2.883639109,0,Normal,Normal
0.057080206,0.157238,3.742664903,8,Attack,Attack
0.053781815,0.07737,3.073412177,0,Normal,Normal
0.055053968,0.163921,3.474519216,6,Attack,Attack
0.050941604,0.073012,2.748881309,0,Normal,Normal
0.057005502,0.160906,3.678320924,12,Attack,Attack
0.051126682,0.074017,2.758513612,0,Normal,Normal
0.0563296,0.155887,3.599052181,8,Attack,Attack
0.051841686,0.080365,2.859489078,0,Normal,Normal
0.054308457,0.163173,3.41983559,12,Attack,Attack
0.053520171,0.075218,3.023056188,0,Normal,Normal
0.055234741,0.164248,3.480217716,8,Attack,Attack
0.051244424,0.073457,2.766803398,0,Normal,Normal
0.053402536,0.167179,3.252792347,8,Attack,Attack
0.051143306,0.079959,2.782517718,0,Normal,Normal
0.057955578,0.169558,3.719318599,7,Attack,Attack
0.052816131,0.079579,2.940889152,0,Normal,Normal
0.055274056,0.164926,3.451370952,10,Attack,Attack
0.051278723,0.076342,2.783552358,0,Normal,Normal
0.053990392,0.154654,3.353136536,7,Attack,Attack
0.052093266,0.078341,2.857169169,0,Normal,Normal
0.056063136,0.173639,3.660440976,6,Attack,Attack
0.054714317,0.082067,3.193991322,0,Normal,Normal
0.055423239,0.172674,3.440261634,6,Attack,Attack
0.054563832,0.076951,3.144708014,0,Normal,Normal
0.061263268,0.168513,4.241749807,10,Attack,Attack
0.051509735,0.07129,2.797381022,0,Normal,Normal
0.058768957,0.162884,3.919405109,9,Attack,Attack
0.055024676,0.075984,3.19104201,0,Normal,Normal
0.059439821,0.165603,4.16876213,8,Attack,Attack
0.053316025,0.077278,3.037889175,0,Normal,Normal
0.053191753,0.164379,3.180623911,9,Attack,Attack
0.05338196,0.07907,3.051901425,0,Normal,Normal
0.054266884,0.166803,3.275355972,6,Attack,Attack
0.055620053,0.07882,3.254986583,0,Normal,Normal
0.055562753,0.161918,3.475737237,7,Attack,Attack
0.055221572,0.078483,3.21487438,0,Normal,Normal
0.055016395,0.169253,3.551829466,9,Attack,Attack
0.051496201,0.076118,2.81721864,0,Normal,Normal
0.055410268,0.16115,3.477249706,6,Attack,Attack
0.051097512,0.076622,2.748123697,0,Normal,Normal
0.053713025,0.166848,3.202772709,9,Attack,Attack
0.056795065,0.077658,3.398729331,0,Normal,Normal
0.056309945,0.154414,3.612617664,9,Attack,Attack
0.050801021,0.077414,2.740755926,0,Normal,Normal
0.055045927,0.161881,3.353452808,8,Attack,Attack
0.052660401,0.073627,2.917834824,0,Normal,Normal
0.057136028,0.159765,3.705439608,8,Attack,Attack
0.050199252,0.076224,2.646827489,0,Normal,Normal
0.057290575,0.162451,3.749323104,9,Attack,Attack
0.053356003,0.07395,3.000986364,0,Normal,Normal
0.055227426,0.157906,3.450633053,8,Attack,Attack
0.052104063,0.072941,2.870968989,0,Normal,Normal
0.054604974,0.16227,3.265811346,8,Attack,Attack
0.053260865,0.075689,3.002397802,0,Normal,Normal
0.056524719,0.160958,3.658663287,10,Attack,Attack
0.052469517,0.076351,2.901819882,0,Normal,Normal
0.054721935,0.162137,3.46445639,8,Attack,Attack
0.054996593,0.076942,3.197658184,0,Normal,Normal
0.055514933,0.158435,3.513485128,6,Attack,Attack
0.053800377,0.075152,3.051863293,0,Normal,Normal
0.052500242,0.168772,3.262950124,5,Attack,Attack
0.050958462,0.073885,2.755642127,0,Normal,Normal
0.052464495,0.164109,3.13766243,9,Attack,Attack
0.053307391,0.079782,3.002707625,0,Normal,Normal
0.060298945,0.165048,3.998909705,8,Attack,Attack
0.052561768,0.080224,2.964330786,0,Normal,Normal
0.055377687,0.165219,3.614457586,7,Attack,Attack
0.052469961,0.08062,2.927444181,0,Normal,Normal
0.055135764,0.158934,3.53423283,9,Attack,Attack
0.054081643,0.074716,3.093690946,0,Normal,Normal
0.056994713,0.172777,3.713996954,8,Attack,Attack
0.052978257,0.074502,2.960580712,0,Normal,Normal
0.056442904,0.170101,3.667007531,12,Attack,Attack
0.054803661,0.075897,3.159952398,0,Normal,Normal
0.055550211,0.16404,3.478720074,9,Attack,Attack
0.053749532,0.0753,3.057203987,0,Normal,Normal
0.053103297,0.15355,3.166996939,9,Attack,Attack
0.053371055,0.07526,3.004229544,0,Normal,Normal
0.055260019,0.15575,3.524167741,10,Attack,Attack
0.049871828,0.070518,2.634968629,0,Normal,Normal
0.055859087,0.16091,3.572873281,11,Attack,Attack
0.053872291,0.074235,3.05547492,0,Normal,Normal
0.057797198,0.169632,3.757902111,7,Attack,Attack
0.052244849,0.076656,2.880987441,0,Normal,Normal
0.055928393,0.166767,3.54501251,7,Attack,Attack
0.052836386,0.07977,2.951894806,0,Normal,Normal
0.059561285,0.16771,4.186505615,9,Attack,Attack
0.055772933,0.077701,3.293920756,0,Normal,Normal
0.055018709,0.156534,3.450101256,9,Attack,Attack
0.052878944,0.07971,2.94625039,0,Normal,Normal
0.055004558,0.171127,3.436277574,8,Attack,Attack
0.0566488,0.078197,3.386158944,0,Normal,Normal
0.06107816,0.165029,4.207497236,8,Attack,Attack
0.052495758,0.072922,2.916072951,0,Normal,Normal
0.052537541,0.166603,3.198941127,11,Attack,Attack
0.054629801,0.078606,3.157060798,0,Normal,Normal
0.054435657,0.162994,3.309517148,11,Attack,Attack
0.049942855,0.068704,2.629215354,0,Normal,Normal
0.054999148,0.163584,3.439583629,8,Attack,Attack
0.051672471,0.075012,2.82537105,0,Normal,Normal
0.052375332,0.159844,3.159247972,8,Attack,Attack
0.051115969,0.075831,2.755119172,0,Normal,Normal
0.053066446,0.155879,3.087332407,7,Attack,Attack
0.049882321,0.068488,2.630001684,0,Normal,Normal
0.052701368,0.158715,3.227635333,7,Attack,Attack
0.053613191,0.075766,3.029057085,0,Normal,Normal
0.054091403,0.158655,3.33099592,5,Attack,Attack
0.054649398,0.076662,3.161383811,0,Normal,Normal
0.054749157,0.163532,3.413145916,8,Attack,Attack
0.052652106,0.07522,2.91044485,0,Normal,Normal
0.054854842,0.159196,3.432202479,8,Attack,Attack
0.053527274,0.077732,3.033242324,0,Normal,Normal
0.056234745,0.166418,3.619554217,10,Attack,Attack
0.052446638,0.079893,2.925805818,0,Normal,Normal
0.052799927,0.159687,3.107992364,9,Attack,Attack
0.05322629,0.074184,2.993491593,0,Normal,Normal
0.055905168,0.157873,3.564894564,6,Attack,Attack
0.051644835,0.077197,2.843022864,0,Normal,Normal
0.052260235,0.161609,3.123859602,6,Attack,Attack
0.051521607,0.07533,2.809236197,0,Normal,Normal
0.058118278,0.166264,3.83275378,11,Attack,Attack
0.052618687,0.075253,2.930776183,0,Normal,Normal
0.056440132,0.169622,3.638304016,7,Attack,Attack
0.051184112,0.072068,2.765884909,0,Normal,Normal
0.057455391,0.169139,3.787519659,8,Attack,Attack
0.054367859,0.075373,3.111282615,0,Normal,Normal
0.055809847,0.150703,3.548873705,7,Attack,Attack
0.054647977,0.079477,3.186263607,0,Normal,Normal
0.056677435,0.163356,3.593909669,9,Attack,Attack
